Gasto,Ingreso,Nivel de Riesgo
225,2753,Aceptable
914,1371,Crítico
1778,1699,Crítico
978,1018,Crítico
474,1536,Alerta
451,3041,Aceptable
363,4435,Aceptable
1693,1434,Crítico
471,1333,Crítico
1226,3163,Crítico
1091,4036,Alerta
1641,3698,Crítico
1779,3832,Crítico
629,2933,Alerta
709,4077,Aceptable
811,4498,Aceptable
768,1210,Crítico
360,2106,Aceptable
1626,4702,Alerta
581,4378,Aceptable
964,3748,Alerta
191,4500,Aceptable
1073,1406,Crítico
1380,4966,Alerta
1122,1663,Crítico
957,4757,Alerta
1247,1360,Crítico
702,2838,Alerta
549,2533,Alerta
1186,1256,Crítico
911,4648,Aceptable
1282,3928,Alerta
92,2387,Aceptable
1798,2984,Crítico
619,4668,Aceptable
436,4450,Aceptable
265,4127,Aceptable
1432,2461,Crítico
1730,3824,Crítico
370,2902,Aceptable
1311,4841,Alerta
1251,4061,Alerta
197,2958,Aceptable
1204,3738,Alerta
1101,2007,Crítico
1605,3043,Crítico
1781,3843,Crítico
478,3943,Aceptable
684,3563,Aceptable
1607,4028,Crítico
67,3635,Aceptable
1428,2604,Crítico
630,2812,Alerta
1484,2222,Crítico
41,4989,Aceptable
1719,3326,Crítico
1740,2951,Crítico
631,3488,Aceptable
311,1095,Alerta
565,2409,Alerta
36,4488,Aceptable
1328,3141,Crítico
813,3323,Alerta
709,3195,Alerta
865,4844,Aceptable
1177,1947,Crítico
527,3371,Aceptable
995,1206,Crítico
1101,3669,Alerta
1103,4481,Alerta
1086,1334,Crítico
956,4119,Alerta
1364,2856,Crítico
170,4074,Aceptable
737,2674,Alerta
1411,1692,Crítico
1284,3099,Crítico
747,2381,Alerta
664,2991,Alerta
352,4499,Aceptable
1583,2209,Crítico
1066,4057,Alerta
496,1790,Alerta
390,3126,Aceptable
512,4229,Aceptable
1534,3858,Crítico
71,3433,Aceptable
956,2987,Alerta
336,3324,Aceptable
1003,1090,Crítico
258,3265,Aceptable
1379,3879,Crítico
709,1131,Crítico
1135,1230,Crítico
1790,1993,Crítico
520,1881,Alerta
1243,3745,Alerta
1603,3685,Crítico
1620,1542,Crítico
1320,1347,Crítico
899,3461,Alerta
1449,1445,Crítico
247,3219,Aceptable
1392,2875,Crítico
1026,4078,Alerta
1250,4383,Alerta
1525,2467,Crítico
213,3151,Aceptable
913,1482,Crítico
1613,2153,Crítico
638,4613,Aceptable
955,2714,Crítico
1202,4783,Alerta
1163,1446,Crítico
858,2470,Alerta
1243,3411,Crítico
913,3054,Alerta
1736,1138,Crítico
896,4810,Aceptable
540,4629,Aceptable
331,3911,Aceptable
576,1756,Alerta
914,3975,Alerta
901,3659,Alerta
856,1550,Crítico
1570,2411,Crítico
689,1534,Crítico
640,2996,Alerta
464,4666,Aceptable
932,1355,Crítico
1639,1858,Crítico
248,4315,Aceptable
437,1493,Alerta
925,3034,Alerta
1619,2357,Crítico
1536,2938,Crítico
1789,4291,Crítico
1056,4845,Alerta
720,1762,Crítico
1697,1663,Crítico
361,1432,Alerta
493,4011,Aceptable
1572,1916,Crítico
198,3187,Aceptable
1463,1574,Crítico
395,1295,Alerta
1134,2991,Crítico
775,4188,Aceptable
221,2410,Aceptable
523,4787,Aceptable
55,1423,Aceptable
1021,1671,Crítico
1310,4146,Alerta
762,2768,Alerta
318,1886,Aceptable
222,2314,Aceptable
295,1881,Aceptable
1034,4307,Alerta
1180,4355,Alerta
981,3751,Alerta
1706,3933,Crítico
158,2314,Aceptable
448,1759,Alerta
1485,2938,Crítico
1162,3897,Alerta
1240,1281,Crítico
1182,1885,Crítico
763,1829,Crítico
1667,4371,Crítico
909,2223,Crítico
729,1878,Crítico
1388,3351,Crítico
507,4532,Aceptable
423,1742,Alerta
1025,1723,Crítico
1322,2906,Crítico
1614,1568,Crítico
1496,4360,Alerta
858,3061,Alerta
276,4347,Aceptable
208,3322,Aceptable
796,2218,Crítico
1278,2680,Crítico
1147,3906,Alerta
1643,2665,Crítico
1058,3214,Alerta
1316,4835,Alerta
280,2496,Aceptable
56,3162,Aceptable
1739,2499,Crítico
1042,2763,Crítico
375,1945,Aceptable
147,2528,Aceptable
12,4313,Aceptable
374,1225,Alerta
625,4897,Aceptable
1535,4968,Alerta
252,1974,Aceptable
108,4192,Aceptable
1056,4810,Alerta
891,2867,Alerta
530,4930,Aceptable
585,4446,Aceptable
801,2929,Alerta
769,3371,Alerta
655,2165,Alerta
686,4789,Aceptable
1483,4014,Crítico
319,2946,Aceptable
580,4933,Aceptable
405,1715,Alerta
1258,3612,Alerta
1584,1777,Crítico
150,1669,Aceptable
1490,3982,Crítico
62,3914,Aceptable
206,4825,Aceptable
215,4194,Aceptable
1272,2207,Crítico
1427,2853,Crítico
1289,3496,Crítico
757,1602,Crítico
1716,2078,Crítico
1125,1665,Crítico
1214,4248,Alerta
26,2363,Aceptable
1506,4266,Crítico
1364,2211,Crítico
242,4696,Aceptable
209,4778,Aceptable
1317,2373,Crítico
240,1565,Aceptable
521,1911,Alerta
820,3307,Alerta
1671,1921,Crítico
1603,4874,Alerta
707,2055,Alerta
922,1479,Crítico
1317,3238,Crítico
1325,4629,Alerta
1636,3240,Crítico
1275,1163,Crítico
758,1156,Crítico
576,1372,Crítico
44,3607,Aceptable
719,2130,Alerta
1729,1161,Crítico
1611,3356,Crítico
621,3705,Aceptable
1034,1699,Crítico
1419,1450,Crítico
126,3668,Aceptable
1521,2150,Crítico
396,4439,Aceptable
1241,3360,Crítico
201,3639,Aceptable
494,2419,Alerta
752,3567,Alerta
1392,1010,Crítico
479,2487,Aceptable
791,1005,Crítico
3,3117,Aceptable
781,1452,Crítico
700,2699,Alerta
1395,3660,Crítico
180,1859,Aceptable
836,3621,Alerta
1009,4455,Alerta
1151,4940,Alerta
702,2765,Alerta
816,3437,Alerta
1287,2449,Crítico
974,4608,Alerta
842,4807,Aceptable
1572,1670,Crítico
1684,2362,Crítico
1163,4183,Alerta
724,1716,Crítico
1284,4552,Alerta
1628,2075,Crítico
790,2386,Alerta
135,1458,Aceptable
1609,1822,Crítico
346,3793,Aceptable
1695,1622,Crítico
1305,1564,Crítico
1549,2168,Crítico
1738,2563,Crítico
1307,1775,Crítico
1172,1138,Crítico
1366,2265,Crítico
1358,4798,Alerta
1365,1195,Crítico
1605,1534,Crítico
977,4403,Alerta
1204,1212,Crítico
1214,2221,Crítico
442,4900,Aceptable
387,1304,Alerta
972,1916,Crítico
1634,4605,Crítico
1045,4271,Alerta
1069,3076,Alerta
1546,4153,Crítico
407,4718,Aceptable
1155,4784,Alerta
1420,4874,Alerta
1430,1073,Crítico
280,2941,Aceptable
281,1519,Aceptable
738,1635,Crítico
1277,4497,Alerta
383,4144,Aceptable
565,2721,Alerta
487,2687,Aceptable
1683,1658,Crítico
1280,3018,Crítico
70,2496,Aceptable
878,2845,Alerta
1412,3875,Crítico
776,4209,Aceptable
74,1211,Aceptable
1211,3108,Crítico
1105,2573,Crítico
1221,3506,Alerta
1798,3342,Crítico
1720,4201,Crítico
312,3929,Aceptable
382,4640,Aceptable
1519,1833,Crítico
1154,3433,Alerta
1352,3059,Crítico
720,2965,Alerta
1278,4085,Alerta
858,2735,Alerta
912,1865,Crítico
554,3852,Aceptable
315,2559,Aceptable
1797,3874,Crítico
135,4924,Aceptable
590,4941,Aceptable
1394,2775,Crítico
308,3703,Aceptable
1512,2684,Crítico
1457,4109,Crítico
1187,1475,Crítico
1114,3331,Alerta
554,2492,Alerta
1286,1521,Crítico
978,4554,Alerta
1302,1653,Crítico
1800,3747,Crítico
14,4515,Aceptable
91,4954,Aceptable
1003,1839,Crítico
835,4221,Aceptable
1167,4026,Alerta
1786,1074,Crítico
1759,1879,Crítico
1745,4617,Crítico
10,1881,Aceptable
376,3913,Aceptable
1789,1950,Crítico
832,2420,Alerta
1583,4361,Crítico
497,1881,Alerta
871,1620,Crítico
1635,4540,Crítico
1735,2549,Crítico
641,4353,Aceptable
829,1312,Crítico
1341,4237,Alerta
574,2350,Alerta
71,1694,Aceptable
707,3337,Alerta
1293,3437,Crítico
53,4224,Aceptable
742,1503,Crítico
582,3831,Aceptable
1216,1073,Crítico
902,3133,Alerta
1744,3016,Crítico
728,2239,Alerta
1072,2203,Crítico
972,4423,Alerta
318,4856,Aceptable
1678,4114,Crítico
992,1701,Crítico
1139,3288,Alerta
368,2765,Aceptable
1622,1016,Crítico
39,2096,Aceptable
697,2548,Alerta
714,3526,Alerta
271,2384,Aceptable
1521,1146,Crítico
1049,1908,Crítico
404,4147,Aceptable
1655,1218,Crítico
815,3063,Alerta
630,1974,Alerta
1422,2614,Crítico
725,4245,Aceptable
114,1305,Aceptable
1111,3907,Alerta
228,1110,Alerta
1031,1665,Crítico
1064,4285,Alerta
476,3627,Aceptable
1429,1403,Crítico
372,1623,Alerta
1192,3005,Crítico
457,1554,Alerta
1252,3200,Crítico
1428,2758,Crítico
933,3364,Alerta
566,2990,Aceptable
721,3514,Alerta
1609,2367,Crítico
259,1917,Aceptable
1125,2042,Crítico
43,2185,Aceptable
1420,3096,Crítico
1573,1129,Crítico
663,1279,Crítico
1374,2397,Crítico
1441,1659,Crítico
733,1042,Crítico
1759,4321,Crítico
1689,1683,Crítico
379,2234,Aceptable
1617,2608,Crítico
564,1843,Alerta
1092,1044,Crítico
1647,1109,Crítico
1453,2729,Crítico
593,3418,Aceptable
1085,4371,Alerta
1044,2259,Crítico
340,1169,Alerta
1262,1758,Crítico
257,3391,Aceptable
552,2344,Alerta
1017,2755,Crítico
1782,3139,Crítico
1294,4443,Alerta
1252,2909,Crítico
581,1494,Crítico
1415,3874,Crítico
1540,1102,Crítico
206,1817,Aceptable
1016,1538,Crítico
578,2913,Aceptable
509,1261,Crítico
630,3235,Aceptable
1044,4400,Alerta
1545,3717,Crítico
1471,2124,Crítico
1544,1221,Crítico
1033,4927,Alerta
1767,1989,Crítico
482,4452,Aceptable
226,1643,Aceptable
287,1739,Aceptable
1203,3493,Alerta
1766,1897,Crítico
369,1887,Aceptable
779,4794,Aceptable
336,3220,Aceptable
584,3733,Aceptable
1294,4162,Alerta
774,3389,Alerta
509,3438,Aceptable
1541,3848,Crítico
1640,3249,Crítico
1370,3443,Crítico
704,4057,Aceptable
610,2686,Alerta
776,4991,Aceptable
1104,3360,Alerta
1156,2826,Crítico
902,3561,Alerta
4,3717,Aceptable
1547,1942,Crítico
1419,1212,Crítico
43,4556,Aceptable
515,3362,Aceptable
69,2220,Aceptable
614,3003,Alerta
1101,1742,Crítico
150,1611,Aceptable
96,2997,Aceptable
951,3783,Alerta
1232,3020,Crítico
1027,2188,Crítico
1413,4756,Alerta
516,4694,Aceptable
245,3287,Aceptable
1638,4096,Crítico
890,2383,Crítico
1667,4896,Alerta
573,4467,Aceptable
1538,1767,Crítico
312,3464,Aceptable
175,3997,Aceptable
473,4326,Aceptable
1038,1349,Crítico
590,1254,Crítico
1362,4228,Alerta
761,3514,Alerta
601,2527,Alerta
1415,4014,Crítico
663,4421,Aceptable
1126,1274,Crítico
976,4036,Alerta
387,4637,Aceptable
806,4951,Aceptable
576,3429,Aceptable
1396,3508,Crítico
1519,4684,Alerta
790,2997,Alerta
1051,1785,Crítico
497,4279,Aceptable
403,2382,Aceptable
392,2780,Aceptable
1282,1907,Crítico
160,4792,Aceptable
115,4391,Aceptable
1789,3424,Crítico
823,4421,Aceptable
982,1097,Crítico
1706,2933,Crítico
701,1393,Crítico
896,3279,Alerta
1074,4563,Alerta
1312,4953,Alerta
1584,4792,Alerta
976,1664,Crítico
141,2689,Aceptable
864,3738,Alerta
1154,1711,Crítico
1764,4816,Crítico
102,2076,Aceptable
1647,3948,Crítico
1559,1575,Crítico
0,1465,Aceptable
435,2994,Aceptable
1711,1588,Crítico
449,2520,Aceptable
1123,3148,Crítico
1647,1140,Crítico
1245,2624,Crítico
1164,1207,Crítico
1568,2671,Crítico
1125,3627,Alerta
1678,3726,Crítico
842,2555,Alerta
1577,2298,Crítico
1615,2637,Crítico
1518,1875,Crítico
603,2661,Alerta
1288,1017,Crítico
1750,4588,Crítico
1049,3774,Alerta
852,3881,Alerta
613,2845,Alerta
1093,1059,Crítico
1689,3392,Crítico
468,3266,Aceptable
1017,4906,Alerta
1115,2863,Crítico
549,4724,Aceptable
180,1504,Aceptable
966,1438,Crítico
951,1876,Crítico
121,4088,Aceptable
1465,1401,Crítico
1132,4214,Alerta
1367,3128,Crítico
270,1514,Aceptable
1532,4241,Crítico
1297,2818,Crítico
424,4942,Aceptable
141,1503,Aceptable
5,3647,Aceptable
744,4501,Aceptable
1220,3593,Alerta
1617,4708,Alerta
1745,3319,Crítico
1187,4480,Alerta
955,3875,Alerta
1618,3796,Crítico
450,2446,Aceptable
47,2031,Aceptable
915,2174,Crítico
635,4988,Aceptable
715,2112,Alerta
1252,2167,Crítico
869,2578,Alerta
1228,1691,Crítico
1682,2122,Crítico
1601,3684,Crítico
1722,3215,Crítico
1785,3772,Crítico
1113,3839,Alerta
506,2954,Aceptable
1193,1430,Crítico
1701,2650,Crítico
1680,3332,Crítico
1798,4043,Crítico
1315,4140,Alerta
1718,1839,Crítico
1172,3230,Crítico
573,1642,Alerta
736,1443,Crítico
18,2659,Aceptable
712,4444,Aceptable
1376,2025,Crítico
775,1950,Crítico
1644,2861,Crítico
392,3198,Aceptable
336,4833,Aceptable
1383,4506,Alerta
989,4390,Alerta
271,2344,Aceptable
1609,3597,Crítico
218,4577,Aceptable
137,2223,Aceptable
127,3787,Aceptable
524,3589,Aceptable
1241,4036,Alerta
1436,3381,Crítico
1623,2344,Crítico
359,4918,Aceptable
347,2484,Aceptable
1249,2057,Crítico
1756,2707,Crítico
1074,4160,Alerta
1241,1892,Crítico
1465,2959,Crítico
178,1903,Aceptable
847,4318,Aceptable
576,3035,Aceptable
271,3017,Aceptable
1645,2994,Crítico
894,1273,Crítico
1590,3201,Crítico
1440,1266,Crítico
1295,3017,Crítico
1149,4503,Alerta
1446,1215,Crítico
1297,3915,Alerta
477,2858,Aceptable
261,1103,Alerta
1742,3217,Crítico
1720,1476,Crítico
356,4871,Aceptable
1726,2225,Crítico
189,4418,Aceptable
241,2180,Aceptable
88,1304,Aceptable
710,1657,Crítico
132,4873,Aceptable
1197,1246,Crítico
1496,4046,Crítico
91,1232,Aceptable
1220,4349,Alerta
459,4366,Aceptable
206,2272,Aceptable
1105,1784,Crítico
1456,3025,Crítico
438,3061,Aceptable
44,1404,Aceptable
300,2946,Aceptable
297,3896,Aceptable
1365,3483,Crítico
715,4334,Aceptable
1598,1527,Crítico
220,1616,Aceptable
1431,2362,Crítico
640,4568,Aceptable
1619,2356,Crítico
1669,2904,Crítico
1319,3235,Crítico
781,2383,Alerta
1737,4698,Crítico
1369,3516,Crítico
1553,4646,Alerta
567,1460,Crítico
1554,2545,Crítico
838,4710,Aceptable
1623,4030,Crítico
329,3839,Aceptable
872,1439,Crítico
656,4825,Aceptable
70,4641,Aceptable
343,3895,Aceptable
1259,2342,Crítico
1111,4439,Alerta
1202,1219,Crítico
1694,1258,Crítico
456,2779,Aceptable
1238,2053,Crítico
1240,3268,Crítico
529,2944,Aceptable
759,1591,Crítico
1089,3807,Alerta
211,4583,Aceptable
1203,3108,Crítico
1676,1689,Crítico
1333,1585,Crítico
787,1719,Crítico
434,2432,Aceptable
1593,4836,Alerta
1723,3415,Crítico
19,4120,Aceptable
1004,3471,Alerta
862,2550,Alerta
102,4565,Aceptable
562,3369,Aceptable
1017,3737,Alerta
1554,1042,Crítico
437,3989,Aceptable
245,4755,Aceptable
1754,1503,Crítico
151,1834,Aceptable
1287,3889,Alerta
867,4380,Aceptable
767,2367,Alerta
1358,4559,Alerta
1443,3443,Crítico
190,1197,Aceptable
840,3129,Alerta
821,1966,Crítico
774,3080,Alerta
419,1518,Alerta
224,3861,Aceptable
198,4104,Aceptable
495,3871,Aceptable
1710,2986,Crítico
113,3096,Aceptable
1309,2018,Crítico
409,1960,Alerta
57,2163,Aceptable
1152,3680,Alerta
293,2819,Aceptable
1295,2605,Crítico
1320,3435,Crítico
1034,2740,Crítico
1287,1850,Crítico
1508,4474,Alerta
1492,1539,Crítico
331,3063,Aceptable
201,2718,Aceptable
528,4535,Aceptable
1312,4034,Alerta
1380,1855,Crítico
96,1932,Aceptable
1096,3925,Alerta
1318,3850,Alerta
153,2754,Aceptable
538,2451,Alerta
130,2478,Aceptable
1450,3865,Crítico
732,3641,Alerta
410,1391,Alerta
90,1872,Aceptable
1627,1238,Crítico
40,2685,Aceptable
38,2523,Aceptable
1125,3785,Alerta
278,2718,Aceptable
35,2709,Aceptable
1227,2829,Crítico
1181,3393,Alerta
827,3760,Alerta
1124,2327,Crítico
181,4557,Aceptable
720,3811,Aceptable
1094,4137,Alerta
1400,3336,Crítico
1594,2886,Crítico
590,4185,Aceptable
266,2076,Aceptable
1424,4482,Alerta
599,2645,Alerta
371,1260,Alerta
1389,1892,Crítico
77,1328,Aceptable
1051,4946,Alerta
233,2640,Aceptable
312,4810,Aceptable
934,2583,Crítico
751,1125,Crítico
1636,1682,Crítico
300,4847,Aceptable
807,3330,Alerta
410,1528,Alerta
1189,1516,Crítico
1010,4377,Alerta
850,4550,Aceptable
302,3512,Aceptable
1036,4776,Alerta
1526,2846,Crítico
1663,2521,Crítico
1439,4128,Alerta
1353,4906,Alerta
1631,3956,Crítico
1407,2474,Crítico
1634,3911,Crítico
673,2654,Alerta
735,3129,Alerta
279,3739,Aceptable
1048,3825,Alerta
343,4040,Aceptable
1105,3804,Alerta
1229,2442,Crítico
1108,1643,Crítico
27,2193,Aceptable
459,4152,Aceptable
145,2733,Aceptable
681,1944,Crítico
391,2794,Aceptable
1357,1567,Crítico
707,4915,Aceptable
497,3926,Aceptable
45,4928,Aceptable
190,2504,Aceptable
1405,2849,Crítico
1609,2387,Crítico
1777,2305,Crítico
1367,1570,Crítico
946,3035,Alerta
1242,1152,Crítico
1470,3531,Crítico
489,2564,Aceptable
1639,1658,Crítico
881,4718,Aceptable
414,2003,Alerta
920,3088,Alerta
193,1763,Aceptable
1254,4367,Alerta
675,4006,Aceptable
700,2017,Alerta
996,2122,Crítico
1730,2691,Crítico
577,4699,Aceptable
1473,3261,Crítico
275,1101,Alerta
269,1410,Aceptable
775,1419,Crítico
773,3528,Alerta
1339,3574,Crítico
1744,3155,Crítico
361,4090,Aceptable
642,2575,Alerta
63,3529,Aceptable
807,4103,Aceptable
183,3086,Aceptable
563,4961,Aceptable
494,1556,Alerta
1092,2601,Crítico
249,3487,Aceptable
369,4196,Aceptable
1042,2605,Crítico
758,4102,Aceptable
1391,1554,Crítico
1704,2726,Crítico
837,4364,Aceptable
1364,1723,Crítico
438,4776,Aceptable
988,2990,Alerta
1288,3780,Alerta
245,2542,Aceptable
691,1509,Crítico
1449,4105,Crítico
1727,4912,Crítico
39,1545,Aceptable
1296,4035,Alerta
367,2161,Aceptable
1189,1082,Crítico
973,1594,Crítico
605,2889,Alerta
1404,3223,Crítico
770,4403,Aceptable
1362,2578,Crítico
1187,4663,Alerta
818,1736,Crítico
1460,1811,Crítico
439,2723,Aceptable
735,4244,Aceptable
1459,3681,Crítico
331,1485,Alerta
12,4476,Aceptable
770,1297,Crítico
1370,3423,Crítico
129,3084,Aceptable
1496,3778,Crítico
1352,3658,Crítico
860,2288,Crítico
1023,3349,Alerta
1359,3350,Crítico
832,4607,Aceptable
1199,3968,Alerta
847,3535,Alerta
1579,3498,Crítico
764,2735,Alerta
369,2348,Aceptable
1296,3664,Crítico
1453,3202,Crítico
1416,1088,Crítico
175,2465,Aceptable
987,1759,Crítico
676,2931,Alerta
1453,3548,Crítico
1140,1053,Crítico
418,2321,Aceptable
1252,1549,Crítico
1366,3094,Crítico
446,4673,Aceptable
501,2137,Alerta
1798,1939,Crítico
1035,2822,Crítico
1765,3311,Crítico
316,4326,Aceptable
1417,2632,Crítico
1348,2251,Crítico
105,1111,Aceptable
337,1809,Aceptable
895,2363,Crítico
1120,2156,Crítico
432,2828,Aceptable
780,4109,Aceptable
587,4236,Aceptable
782,2762,Alerta
1127,4061,Alerta
397,4244,Aceptable
843,2162,Crítico
930,4287,Alerta
748,1727,Crítico
1467,1290,Crítico
157,1578,Aceptable
771,3400,Alerta
1770,1053,Crítico
1181,4919,Alerta
596,1799,Alerta
941,2608,Crítico
184,3525,Aceptable
363,2668,Aceptable
969,2726,Crítico
68,3363,Aceptable
1128,1231,Crítico
841,3390,Alerta
1692,3063,Crítico
216,3283,Aceptable
1090,1423,Crítico
767,2903,Alerta
1015,1154,Crítico
704,2706,Alerta
654,4784,Aceptable
91,3711,Aceptable
352,1964,Aceptable
1368,3883,Crítico
1387,3739,Crítico
345,1892,Aceptable
1397,3299,Crítico
1167,1974,Crítico
905,1841,Crítico
427,3975,Aceptable
1312,2837,Crítico
533,3461,Aceptable
651,1931,Alerta
873,2255,Crítico
691,2738,Alerta
1587,2415,Crítico
1466,2091,Crítico
1138,2324,Crítico
1167,4472,Alerta
368,1428,Alerta
1690,4801,Crítico
1078,4654,Alerta
1593,2072,Crítico
319,3741,Aceptable
1471,4132,Crítico
436,3919,Aceptable
366,2785,Aceptable
502,1074,Crítico
1138,4862,Alerta
1740,2504,Crítico
1045,3987,Alerta
981,4328,Alerta
130,2948,Aceptable
387,3958,Aceptable
448,2360,Aceptable
1581,2372,Crítico
267,4268,Aceptable
2,3281,Aceptable
479,1079,Crítico
466,1279,Crítico
299,4987,Aceptable
229,3302,Aceptable
1004,4688,Alerta
1594,3133,Crítico
1180,3663,Alerta
88,1946,Aceptable
620,3631,Aceptable
1526,1985,Crítico
903,3962,Alerta
1109,4064,Alerta
1032,3784,Alerta
837,3783,Alerta
376,3637,Aceptable
1058,3169,Alerta
1372,3126,Crítico
221,4344,Aceptable
317,2133,Aceptable
1487,2970,Crítico
1381,1221,Crítico
1170,3003,Crítico
213,4087,Aceptable
869,1728,Crítico
188,1191,Aceptable
1025,1522,Crítico
111,1740,Aceptable
1602,4539,Crítico
682,4480,Aceptable
1254,4227,Alerta
950,1923,Crítico
1048,4075,Alerta
1598,3229,Crítico
1017,3922,Alerta
1548,1695,Crítico
120,3216,Aceptable
717,1539,Crítico
619,1412,Crítico
791,1629,Crítico
284,1967,Aceptable
66,4767,Aceptable
732,2579,Alerta
1174,1749,Crítico
1499,1799,Crítico
386,3665,Aceptable
1377,4580,Alerta
333,1828,Aceptable
609,1425,Crítico
236,4621,Aceptable
648,4219,Aceptable
1194,2347,Crítico
320,3408,Aceptable
902,2185,Crítico
1549,3638,Crítico
196,2453,Aceptable
83,1498,Aceptable
280,3739,Aceptable
1680,4562,Crítico
721,2675,Alerta
1581,2835,Crítico
1659,2226,Crítico
302,3991,Aceptable
225,1452,Aceptable
788,1408,Crítico
267,2251,Aceptable
542,1322,Crítico
1337,2554,Crítico
894,4302,Alerta
889,4823,Aceptable
1251,2081,Crítico
866,1275,Crítico
527,4898,Aceptable
1722,4879,Crítico
931,3146,Alerta
680,3776,Aceptable
402,4716,Aceptable
51,3826,Aceptable
922,2870,Alerta
1557,4175,Crítico
1050,1433,Crítico
1184,3041,Crítico
852,2870,Alerta
742,1901,Crítico
1145,3753,Alerta
1159,3792,Alerta
68,3872,Aceptable
360,3901,Aceptable
179,4490,Aceptable
1710,1425,Crítico
1677,3211,Crítico
696,2427,Alerta
1646,2914,Crítico
1040,4719,Alerta
791,4553,Aceptable
371,4098,Aceptable
989,3161,Alerta
839,2205,Crítico
844,1579,Crítico
1273,3180,Crítico
1510,1375,Crítico
936,3118,Alerta
624,2380,Alerta
1618,2510,Crítico
357,2933,Aceptable
1388,2831,Crítico
639,1980,Alerta
1349,2003,Crítico
550,1855,Alerta
948,3485,Alerta
1541,1649,Crítico
1215,1668,Crítico
757,2791,Alerta
729,2458,Alerta
457,3373,Aceptable
1776,2875,Crítico
600,1994,Alerta
11,2143,Aceptable
701,4503,Aceptable
1452,1644,Crítico
312,3797,Aceptable
974,3347,Alerta
1733,4868,Crítico
433,2854,Aceptable
460,3744,Aceptable
1746,2509,Crítico
656,4518,Aceptable
938,2300,Crítico
767,4073,Aceptable
494,3042,Aceptable
1180,2188,Crítico
1660,1465,Crítico
1256,2421,Crítico
67,4328,Aceptable
1549,1883,Crítico
1756,1513,Crítico
552,2398,Alerta
733,2842,Alerta
1193,3568,Alerta
994,4785,Alerta
932,2761,Alerta
700,1329,Crítico
264,1854,Aceptable
670,1529,Crítico
1064,2355,Crítico
825,2568,Alerta
48,1020,Aceptable
178,3443,Aceptable
1068,2509,Crítico
708,4882,Aceptable
485,3444,Aceptable
452,3379,Aceptable
1396,3819,Crítico
1782,4704,Crítico
678,4083,Aceptable
1691,1369,Crítico
722,2526,Alerta
1557,3364,Crítico
505,2422,Alerta
606,1707,Crítico
710,4899,Aceptable
520,3253,Aceptable
1566,4356,Crítico
860,1902,Crítico
1443,4571,Alerta
115,1112,Aceptable
978,1253,Crítico
868,1173,Crítico
1132,4905,Alerta
277,4424,Aceptable
497,2378,Alerta
162,3920,Aceptable
892,2853,Alerta
359,1930,Aceptable
85,1121,Aceptable
68,2557,Aceptable
988,4144,Alerta
153,1263,Aceptable
