Gasto,Ingreso,Nivel de Riesgo
1280,1186,Crítico
1044,4144,Aceptable
712,4213,Aceptable
662,3717,Aceptable
1236,3845,Aceptable
1955,3284,Crítico
239,3260,Aceptable
1088,4342,Aceptable
355,3327,Aceptable
228,4467,Aceptable
664,1107,Crítico
48,1742,Aceptable
2131,1808,Crítico
1434,4292,Aceptable
2290,3247,Crítico
1160,4632,Aceptable
1912,3171,Crítico
2048,3172,Crítico
329,3229,Aceptable
836,1884,Alerta
175,2131,Aceptable
260,1176,Aceptable
644,4729,Aceptable
2230,4405,Crítico
2234,1581,Crítico
239,2203,Aceptable
347,2574,Aceptable
2161,2357,Crítico
2441,4731,Crítico
1573,2580,Crítico
555,2747,Aceptable
360,2356,Aceptable
1530,2010,Crítico
448,4103,Aceptable
1025,3941,Aceptable
1998,1804,Crítico
1006,1212,Crítico
906,3863,Aceptable
467,1008,Alerta
1889,3407,Crítico
1720,4737,Alerta
1093,4256,Aceptable
2089,1750,Crítico
1879,3369,Crítico
2278,2300,Crítico
526,2586,Aceptable
272,2647,Aceptable
2164,4459,Alerta
1645,3792,Alerta
657,3442,Aceptable
1079,3045,Alerta
2095,1629,Crítico
2498,4373,Crítico
1456,2994,Alerta
1662,1704,Crítico
1763,3095,Crítico
613,2406,Aceptable
160,1689,Aceptable
1276,4996,Aceptable
2052,3125,Crítico
693,3431,Aceptable
1600,1962,Crítico
199,4608,Aceptable
2183,4952,Alerta
1001,2908,Aceptable
700,1221,Crítico
2380,2534,Crítico
552,2874,Aceptable
807,3261,Aceptable
1531,2743,Crítico
2399,4293,Crítico
602,4893,Aceptable
2418,3313,Crítico
2130,2559,Crítico
186,1534,Aceptable
2262,3292,Crítico
1893,4584,Alerta
1703,3502,Alerta
2038,1977,Crítico
1178,2368,Alerta
1238,1680,Crítico
604,4453,Aceptable
214,3702,Aceptable
2,2280,Aceptable
700,1262,Crítico
2034,1817,Crítico
1635,4729,Aceptable
197,3565,Aceptable
2301,3635,Crítico
1353,2252,Crítico
1837,3340,Crítico
2024,4419,Alerta
1374,4653,Aceptable
264,1246,Aceptable
979,1699,Crítico
2237,1338,Crítico
1970,2510,Crítico
2436,4205,Crítico
4,3769,Aceptable
70,1234,Aceptable
1999,4658,Alerta
182,2827,Aceptable
1201,4246,Aceptable
328,4477,Aceptable
1640,1993,Crítico
1924,1169,Crítico
1455,4399,Aceptable
1931,2834,Crítico
1149,1262,Crítico
836,2926,Aceptable
2003,1708,Crítico
415,1531,Aceptable
1698,3212,Crítico
1837,3822,Alerta
1441,2298,Crítico
501,2011,Aceptable
896,2394,Alerta
1942,4678,Alerta
1816,3418,Crítico
359,3538,Aceptable
2481,4334,Crítico
1216,3916,Aceptable
1094,3411,Aceptable
44,3065,Aceptable
225,4872,Aceptable
1316,1403,Crítico
39,2958,Aceptable
2021,4301,Alerta
266,2052,Aceptable
93,4235,Aceptable
110,2991,Aceptable
2155,1640,Crítico
2065,1411,Crítico
1490,2684,Crítico
857,2778,Aceptable
1878,2253,Crítico
858,4693,Aceptable
2459,3230,Crítico
1207,2134,Crítico
733,1275,Crítico
1434,4147,Aceptable
1442,4455,Aceptable
467,2567,Aceptable
682,1032,Crítico
806,2982,Aceptable
37,2589,Aceptable
737,3436,Aceptable
2352,2890,Crítico
1759,2199,Crítico
1364,1739,Crítico
1582,2617,Crítico
651,1283,Crítico
1892,2331,Crítico
113,3889,Aceptable
2433,2173,Crítico
2077,4429,Alerta
124,2850,Aceptable
2044,2435,Crítico
2295,2309,Crítico
544,4985,Aceptable
671,1560,Alerta
1830,3888,Alerta
1486,4428,Aceptable
1048,4143,Aceptable
633,2928,Aceptable
1049,4105,Aceptable
401,4988,Aceptable
461,1533,Aceptable
1871,4326,Alerta
498,4557,Aceptable
229,2341,Aceptable
323,3542,Aceptable
2081,2946,Crítico
1824,1935,Crítico
60,4019,Aceptable
2444,4136,Crítico
1666,4924,Aceptable
60,2550,Aceptable
2324,4109,Crítico
1793,3921,Alerta
1255,3586,Aceptable
34,1488,Aceptable
2040,4553,Alerta
1545,1149,Crítico
24,2355,Aceptable
799,3240,Aceptable
876,2103,Alerta
928,1490,Crítico
387,1673,Aceptable
641,3954,Aceptable
1096,4472,Aceptable
456,2299,Aceptable
158,1320,Aceptable
789,3314,Aceptable
1713,2568,Crítico
721,2704,Aceptable
325,3825,Aceptable
2382,4312,Crítico
2288,4750,Alerta
2032,2500,Crítico
2388,4427,Crítico
1554,2844,Crítico
2292,2201,Crítico
1219,4347,Aceptable
903,2359,Alerta
331,4353,Aceptable
843,1234,Crítico
2239,2760,Crítico
175,1491,Aceptable
1133,4986,Aceptable
330,1501,Aceptable
1976,4407,Alerta
1939,4997,Alerta
169,1858,Aceptable
528,4603,Aceptable
383,1161,Aceptable
2356,1288,Crítico
829,1921,Alerta
1559,3312,Alerta
1175,1097,Crítico
701,4875,Aceptable
189,2116,Aceptable
1038,2339,Alerta
1930,4271,Alerta
200,3421,Aceptable
1910,3527,Crítico
1375,2929,Alerta
2154,2862,Crítico
1649,4277,Alerta
757,2851,Aceptable
228,2754,Aceptable
392,4815,Aceptable
41,3820,Aceptable
172,3141,Aceptable
709,1751,Alerta
427,4560,Aceptable
1806,4503,Alerta
1622,1217,Crítico
1106,3047,Alerta
1040,3780,Aceptable
2401,4705,Crítico
1180,3695,Aceptable
1474,2306,Crítico
1932,2976,Crítico
890,2083,Alerta
1521,3551,Alerta
1962,2369,Crítico
357,1480,Aceptable
295,3567,Aceptable
1526,1358,Crítico
1902,4852,Alerta
365,3776,Aceptable
2263,4172,Crítico
1167,4863,Aceptable
212,2088,Aceptable
1173,1754,Crítico
1553,4972,Aceptable
1575,2710,Crítico
114,3147,Aceptable
435,4547,Aceptable
408,2945,Aceptable
995,3836,Aceptable
1329,3829,Aceptable
2490,3376,Crítico
979,4949,Aceptable
2384,1846,Crítico
1575,3002,Crítico
493,3732,Aceptable
2364,2007,Crítico
923,4045,Aceptable
1277,2101,Crítico
2275,4458,Crítico
2350,4361,Crítico
1950,2869,Crítico
236,2208,Aceptable
1851,3731,Alerta
1405,4773,Aceptable
491,1529,Aceptable
2395,1776,Crítico
540,1033,Crítico
2078,2088,Crítico
653,4308,Aceptable
444,4388,Aceptable
196,3599,Aceptable
1970,2027,Crítico
1376,2105,Crítico
1059,3433,Aceptable
1885,1255,Crítico
1520,3864,Alerta
2067,3670,Crítico
1185,1167,Crítico
2434,2431,Crítico
2026,1479,Crítico
195,2683,Aceptable
1534,1778,Crítico
2109,1104,Crítico
99,2718,Aceptable
1350,4398,Aceptable
974,4679,Aceptable
137,4666,Aceptable
1750,3637,Alerta
2046,2012,Crítico
464,1278,Alerta
37,3006,Aceptable
1534,4001,Alerta
1696,1686,Crítico
1977,3808,Crítico
2013,3167,Crítico
232,2146,Aceptable
1416,2891,Alerta
641,3253,Aceptable
150,3756,Aceptable
1092,4069,Aceptable
876,4756,Aceptable
1272,1860,Crítico
1362,1357,Crítico
2015,2219,Crítico
929,3079,Aceptable
1537,2619,Crítico
548,2415,Aceptable
198,1690,Aceptable
616,4197,Aceptable
631,2373,Aceptable
1945,4705,Alerta
2398,1624,Crítico
406,3854,Aceptable
62,2047,Aceptable
1355,3201,Alerta
1734,3112,Crítico
1668,1286,Crítico
2075,2652,Crítico
2000,4094,Alerta
1984,3561,Crítico
1637,4254,Alerta
2490,2837,Crítico
819,2378,Aceptable
1705,3151,Crítico
2347,3450,Crítico
1075,3471,Aceptable
63,2689,Aceptable
983,3433,Aceptable
979,3820,Aceptable
1225,3060,Alerta
2365,1623,Crítico
1049,4886,Aceptable
1600,3626,Alerta
125,2107,Aceptable
532,3445,Aceptable
1602,4850,Aceptable
1831,4931,Alerta
793,4428,Aceptable
1142,1982,Crítico
1176,1350,Crítico
1650,2911,Crítico
263,1760,Aceptable
878,3392,Aceptable
2241,2598,Crítico
141,4388,Aceptable
1117,1374,Crítico
1491,1490,Crítico
1380,3273,Alerta
2231,4745,Alerta
1952,1827,Crítico
1715,1813,Crítico
1545,2397,Crítico
1459,4025,Alerta
1207,4227,Aceptable
2289,1993,Crítico
1759,4431,Alerta
2211,4850,Alerta
1817,1131,Crítico
1742,3520,Alerta
250,1384,Aceptable
2017,2562,Crítico
669,1156,Crítico
470,3193,Aceptable
1379,3505,Alerta
1780,2835,Crítico
951,4101,Aceptable
1305,3478,Alerta
2169,2450,Crítico
1639,2930,Crítico
2266,2774,Crítico
2359,4379,Crítico
967,3574,Aceptable
2178,1437,Crítico
1443,3467,Alerta
3,3598,Aceptable
475,1513,Aceptable
1744,4828,Alerta
522,4960,Aceptable
1801,2292,Crítico
1725,1305,Crítico
2440,4788,Crítico
2275,1459,Crítico
1105,2830,Alerta
1945,1628,Crítico
844,1572,Crítico
1126,4650,Aceptable
1042,3542,Aceptable
1741,1766,Crítico
1643,2644,Crítico
1408,4804,Aceptable
855,1251,Crítico
1313,4732,Aceptable
2087,2775,Crítico
2359,3234,Crítico
1701,1161,Crítico
377,1442,Aceptable
842,3486,Aceptable
1346,2174,Crítico
2129,2915,Crítico
1131,4106,Aceptable
1334,2950,Alerta
1642,4481,Alerta
2237,4036,Crítico
658,3347,Aceptable
1750,4814,Alerta
233,2464,Aceptable
1952,2779,Crítico
1683,2744,Crítico
2063,4911,Alerta
752,1538,Alerta
1807,3894,Alerta
1214,1009,Crítico
315,1983,Aceptable
1455,1589,Crítico
490,4481,Aceptable
913,3936,Aceptable
378,2361,Aceptable
2024,3263,Crítico
59,4464,Aceptable
1668,4336,Alerta
995,1513,Crítico
1151,3985,Aceptable
342,2273,Aceptable
195,1682,Aceptable
104,1065,Aceptable
1024,2083,Alerta
1655,4494,Alerta
1320,1313,Crítico
2056,2073,Crítico
1944,1401,Crítico
195,2781,Aceptable
1867,3745,Alerta
2427,4082,Crítico
2262,2643,Crítico
733,4056,Aceptable
2073,4200,Alerta
846,4150,Aceptable
2386,4879,Alerta
2294,4427,Crítico
2375,1074,Crítico
1407,3253,Alerta
1195,1291,Crítico
1659,3788,Alerta
1924,4327,Alerta
1870,1418,Crítico
1024,4493,Aceptable
115,4210,Aceptable
2166,1742,Crítico
1397,1151,Crítico
7,1003,Aceptable
1780,1308,Crítico
2072,4836,Alerta
1717,1378,Crítico
1115,1886,Crítico
522,3018,Aceptable
750,4536,Aceptable
446,1931,Aceptable
44,3595,Aceptable
1448,2436,Crítico
1105,3026,Alerta
538,4361,Aceptable
1926,2139,Crítico
1816,3178,Crítico
2258,4155,Crítico
1456,1721,Crítico
1671,4912,Aceptable
1032,3226,Aceptable
1208,3428,Alerta
902,4716,Aceptable
2034,3684,Crítico
2328,1941,Crítico
2099,2475,Crítico
480,2923,Aceptable
716,4580,Aceptable
2370,3025,Crítico
2195,2317,Crítico
2495,3219,Crítico
1734,2070,Crítico
1471,3678,Alerta
1623,2936,Crítico
1346,4856,Aceptable
256,1033,Aceptable
1199,3362,Alerta
1770,1966,Crítico
660,2349,Aceptable
153,2833,Aceptable
199,1824,Aceptable
421,2065,Aceptable
772,4467,Aceptable
1122,1931,Crítico
1880,4030,Alerta
1040,1604,Crítico
556,1765,Aceptable
228,4806,Aceptable
2461,1105,Crítico
1079,2581,Alerta
2224,3020,Crítico
218,1869,Aceptable
547,4121,Aceptable
2230,1538,Crítico
2153,3860,Crítico
48,3599,Aceptable
1969,4836,Alerta
1618,2826,Crítico
597,4456,Aceptable
295,2436,Aceptable
1198,2512,Alerta
36,1242,Aceptable
1864,3210,Crítico
1948,1865,Crítico
600,4363,Aceptable
785,2684,Aceptable
990,2072,Alerta
1710,3809,Alerta
1478,1688,Crítico
1491,3157,Alerta
270,2596,Aceptable
124,2839,Aceptable
2280,2914,Crítico
782,4894,Aceptable
875,2047,Alerta
719,2342,Aceptable
572,3810,Aceptable
2135,1368,Crítico
140,1121,Aceptable
355,3704,Aceptable
1874,2781,Crítico
989,3232,Aceptable
500,1933,Aceptable
535,2244,Aceptable
489,3649,Aceptable
130,1289,Aceptable
1781,1880,Crítico
999,3593,Aceptable
2377,2950,Crítico
487,4291,Aceptable
273,1162,Aceptable
1030,2746,Alerta
1501,3000,Crítico
847,4614,Aceptable
14,3525,Aceptable
1639,4861,Aceptable
1097,3168,Aceptable
1503,1444,Crítico
183,1298,Aceptable
2048,3340,Crítico
1627,3058,Crítico
587,2352,Aceptable
488,2949,Aceptable
1945,4188,Alerta
1764,2944,Crítico
2419,3185,Crítico
1957,1194,Crítico
1380,1535,Crítico
391,2761,Aceptable
1613,3725,Alerta
1214,2427,Crítico
800,4989,Aceptable
1008,2147,Alerta
2265,3860,Crítico
1066,4200,Aceptable
232,1422,Aceptable
982,4154,Aceptable
633,3951,Aceptable
1914,4850,Alerta
1866,4063,Alerta
72,3134,Aceptable
221,2950,Aceptable
2088,4001,Crítico
1604,1217,Crítico
2420,4868,Alerta
2166,1165,Crítico
1037,3796,Aceptable
512,1933,Aceptable
822,1380,Crítico
2424,1331,Crítico
194,3608,Aceptable
168,4460,Aceptable
2052,1926,Crítico
1593,1377,Crítico
924,4143,Aceptable
227,4664,Aceptable
2114,1505,Crítico
1997,1732,Crítico
437,3237,Aceptable
99,3268,Aceptable
761,2865,Aceptable
1736,3810,Alerta
1769,3863,Alerta
1854,1336,Crítico
1990,2491,Crítico
2213,3288,Crítico
1170,4033,Aceptable
343,4339,Aceptable
1783,1848,Crítico
1160,1322,Crítico
907,1039,Crítico
2490,2018,Crítico
1994,3247,Crítico
322,1754,Aceptable
1079,1013,Crítico
703,1020,Crítico
1967,4088,Alerta
218,1201,Aceptable
1067,4555,Aceptable
734,1369,Crítico
538,3280,Aceptable
1958,1870,Crítico
2208,1500,Crítico
1026,1174,Crítico
1475,2727,Crítico
305,3376,Aceptable
2102,3098,Crítico
2294,1764,Crítico
2249,4262,Crítico
6,3139,Aceptable
546,1393,Alerta
605,3290,Aceptable
2286,3673,Crítico
1651,3954,Alerta
1690,3438,Alerta
875,3020,Aceptable
1912,1255,Crítico
2176,3948,Crítico
688,4466,Aceptable
1750,3288,Crítico
1998,4780,Alerta
2190,4497,Alerta
1862,3938,Alerta
131,3588,Aceptable
758,1240,Crítico
977,2813,Aceptable
944,3857,Aceptable
271,2433,Aceptable
2126,3734,Crítico
936,4985,Aceptable
605,2369,Aceptable
1488,2792,Crítico
515,4385,Aceptable
242,1333,Aceptable
1117,2532,Alerta
1990,2293,Crítico
1275,2553,Alerta
303,1530,Aceptable
959,2087,Alerta
2338,1087,Crítico
1953,3649,Crítico
95,3826,Aceptable
2287,2441,Crítico
1503,2674,Crítico
938,2710,Aceptable
1585,1072,Crítico
1702,3296,Crítico
266,1435,Aceptable
116,1549,Aceptable
343,4877,Aceptable
339,3050,Aceptable
1096,4559,Aceptable
1751,1103,Crítico
1138,1534,Crítico
2156,1151,Crítico
2361,3070,Crítico
2404,4173,Crítico
672,3104,Aceptable
966,3249,Aceptable
64,3688,Aceptable
2420,4264,Crítico
1439,1692,Crítico
1263,2854,Alerta
977,4731,Aceptable
2033,3191,Crítico
2305,2561,Crítico
1602,3302,Alerta
2258,4569,Alerta
1920,4466,Alerta
2182,2661,Crítico
1763,2968,Crítico
2301,4095,Crítico
1348,3060,Alerta
642,3196,Aceptable
828,2136,Alerta
2127,1554,Crítico
1130,2808,Alerta
1231,1045,Crítico
1312,3378,Alerta
1680,2205,Crítico
2066,4944,Alerta
667,3598,Aceptable
1085,2892,Alerta
2033,2026,Crítico
1278,1922,Crítico
686,2021,Aceptable
2256,1888,Crítico
2458,4557,Crítico
399,1911,Aceptable
2124,4258,Alerta
26,2853,Aceptable
1317,1839,Crítico
1470,4230,Aceptable
136,1504,Aceptable
1367,1468,Crítico
1076,4262,Aceptable
297,4309,Aceptable
824,2920,Aceptable
947,1702,Crítico
809,3317,Aceptable
2166,2231,Crítico
16,1838,Aceptable
1865,3462,Crítico
2188,4277,Crítico
56,3667,Aceptable
2146,2426,Crítico
408,2984,Aceptable
145,3396,Aceptable
1994,1398,Crítico
2037,1082,Crítico
2239,4582,Alerta
683,3255,Aceptable
951,1641,Crítico
1901,2626,Crítico
1934,2462,Crítico
1625,3977,Alerta
373,3576,Aceptable
1954,1521,Crítico
888,2316,Alerta
2230,1204,Crítico
170,4123,Aceptable
1204,3548,Aceptable
447,2317,Aceptable
2089,1945,Crítico
47,4022,Aceptable
728,4921,Aceptable
2480,1191,Crítico
1793,4517,Alerta
359,3501,Aceptable
1020,4397,Aceptable
1868,2290,Crítico
435,2368,Aceptable
650,3672,Aceptable
1790,1147,Crítico
2400,1371,Crítico
226,4784,Aceptable
812,2784,Aceptable
1780,1257,Crítico
163,4329,Aceptable
1080,4019,Aceptable
548,4685,Aceptable
1524,2873,Crítico
1502,1380,Crítico
1001,4383,Aceptable
356,4274,Aceptable
1428,1146,Crítico
1520,2452,Crítico
867,1957,Alerta
518,2353,Aceptable
1531,3164,Alerta
2069,2393,Crítico
488,1960,Aceptable
690,1790,Alerta
707,1132,Crítico
1243,1587,Crítico
1355,3569,Alerta
897,4445,Aceptable
546,1005,Crítico
1666,2031,Crítico
1016,2622,Alerta
26,1055,Aceptable
2358,3527,Crítico
2125,1514,Crítico
1604,2698,Crítico
1656,4994,Aceptable
1565,4409,Alerta
369,3799,Aceptable
1757,2887,Crítico
1861,3551,Crítico
1952,2412,Crítico
191,4025,Aceptable
1751,1696,Crítico
709,4449,Aceptable
795,1161,Crítico
2474,2596,Crítico
1094,1747,Crítico
1004,3788,Aceptable
2340,2103,Crítico
756,1572,Alerta
149,4161,Aceptable
2404,2278,Crítico
2471,3668,Crítico
1258,1973,Crítico
780,3230,Aceptable
196,1754,Aceptable
1166,2242,Crítico
2244,2346,Crítico
2367,4445,Crítico
1831,1642,Crítico
1169,1575,Crítico
1097,3794,Aceptable
2237,1106,Crítico
267,4682,Aceptable
2335,4264,Crítico
2116,1829,Crítico
2097,2488,Crítico
138,4366,Aceptable
2049,1740,Crítico
2215,1379,Crítico
644,1177,Crítico
114,1826,Aceptable
732,2013,Alerta
805,3083,Aceptable
1838,2041,Crítico
887,2326,Alerta
1354,1396,Crítico
831,1468,Crítico
1974,4586,Alerta
972,2728,Alerta
43,1093,Aceptable
58,1692,Aceptable
1925,1305,Crítico
1324,4605,Aceptable
961,2866,Aceptable
1446,3826,Alerta
718,4279,Aceptable
1357,4865,Aceptable
2040,2244,Crítico
726,2955,Aceptable
2191,4446,Alerta
1910,4701,Alerta
407,4790,Aceptable
2062,2346,Crítico
785,4003,Aceptable
1901,1427,Crítico
612,2400,Aceptable
1535,3624,Alerta
934,4186,Aceptable
2495,2681,Crítico
158,2489,Aceptable
2180,4565,Alerta
2098,3723,Crítico
898,3327,Aceptable
1701,2530,Crítico
325,4107,Aceptable
1355,2451,Crítico
1764,1563,Crítico
2483,1935,Crítico
1195,1474,Crítico
2156,4450,Alerta
737,3161,Aceptable
2387,4485,Crítico
2295,1735,Crítico
1266,3152,Alerta
641,3088,Aceptable
1977,1367,Crítico
484,3825,Aceptable
879,2230,Alerta
498,3667,Aceptable
861,1237,Crítico
1423,3287,Alerta
1077,1494,Crítico
1035,2710,Alerta
362,1377,Aceptable
2194,1626,Crítico
1581,1531,Crítico
89,4421,Aceptable
1422,2381,Crítico
2338,3963,Crítico
2233,2710,Crítico
1102,2589,Alerta
1236,3023,Alerta
2333,4040,Crítico
1201,4229,Aceptable
90,2881,Aceptable
661,4070,Aceptable
1044,1968,Crítico
175,3501,Aceptable
1645,3926,Alerta
1529,3168,Alerta
34,1030,Aceptable
1620,1087,Crítico
132,3766,Aceptable
2267,2163,Crítico
1675,1564,Crítico
276,1898,Aceptable
6,3433,Aceptable
2392,2274,Crítico
843,1389,Crítico
1998,2317,Crítico
1221,2821,Alerta
836,4317,Aceptable
697,4735,Aceptable
1573,2528,Crítico
2196,4576,Alerta
2155,3559,Crítico
525,1433,Alerta
1226,4087,Aceptable
2031,3678,Crítico
387,1585,Aceptable
223,1910,Aceptable
2492,4634,Crítico
1429,3378,Alerta
1630,2900,Crítico
1658,3377,Alerta
128,1068,Aceptable
1931,2940,Crítico
1358,2287,Crítico
400,1562,Aceptable
584,2836,Aceptable
2312,2121,Crítico
1364,4484,Aceptable
934,2994,Aceptable
846,2843,Aceptable
1219,2810,Alerta
402,3945,Aceptable
1002,4220,Aceptable
1469,3349,Alerta
22,4735,Aceptable
94,3164,Aceptable
1888,4929,Alerta
1665,3886,Alerta
1080,1192,Crítico
806,3479,Aceptable
1581,1328,Crítico
1202,3192,Alerta
1059,2196,Alerta
856,4619,Aceptable
4,3950,Aceptable
1125,2755,Alerta
906,2123,Alerta
2381,1189,Crítico
476,2529,Aceptable
1074,3970,Aceptable
1224,1843,Crítico
1630,1458,Crítico
351,3131,Aceptable
1486,3689,Alerta
1109,4529,Aceptable
75,2073,Aceptable
332,2719,Aceptable
1314,4843,Aceptable
826,2011,Alerta
2196,2645,Crítico
2192,1364,Crítico
783,2295,Aceptable
2402,4789,Crítico
699,2024,Aceptable
1433,4876,Aceptable
1534,1572,Crítico
1177,2113,Crítico
1052,2033,Crítico
220,4003,Aceptable
82,2119,Aceptable
0,2542,Aceptable
687,4903,Aceptable
227,2221,Aceptable
195,1883,Aceptable
1670,1262,Crítico
424,4330,Aceptable
814,3365,Aceptable
2314,4359,Crítico
468,3105,Aceptable
2437,2626,Crítico
683,2562,Aceptable
1633,3190,Crítico
958,4209,Aceptable
2106,1103,Crítico
1584,2287,Crítico
362,3901,Aceptable
1473,2594,Crítico
2278,3803,Crítico
2002,2899,Crítico
439,2188,Aceptable
673,3361,Aceptable
458,1500,Aceptable
473,3008,Aceptable
854,3664,Aceptable
2235,1722,Crítico
1094,4456,Aceptable
2073,4337,Alerta
157,2802,Aceptable
149,1655,Aceptable
2267,4011,Crítico
594,2725,Aceptable
2209,1632,Crítico
1358,1011,Crítico
126,3956,Aceptable
1257,2714,Alerta
354,4351,Aceptable
763,4544,Aceptable
192,3141,Aceptable
186,4747,Aceptable
1540,3044,Crítico
236,3322,Aceptable
1656,1038,Crítico
1339,2888,Alerta
89,1960,Aceptable
1763,1938,Crítico
2097,2740,Crítico
18,3635,Aceptable
977,4095,Aceptable
2123,2436,Crítico
190,4283,Aceptable
1708,3382,Crítico
909,3714,Aceptable
2446,3515,Crítico
175,2209,Aceptable
628,4774,Aceptable
1945,2539,Crítico
2050,4064,Crítico
2078,1460,Crítico
785,2954,Aceptable
1228,4750,Aceptable
1023,3916,Aceptable
2316,2298,Crítico
1364,4702,Aceptable
735,4165,Aceptable
445,3452,Aceptable
1880,3614,Crítico
18,3576,Aceptable
592,1949,Aceptable
2094,1760,Crítico
12,2718,Aceptable
864,2917,Aceptable
488,2339,Aceptable
1508,2840,Crítico
1672,2128,Crítico
1546,2013,Crítico
27,1762,Aceptable
512,2468,Aceptable
1248,3364,Alerta
2038,2565,Crítico
1222,4334,Aceptable
868,4773,Aceptable
2062,3223,Crítico
75,1497,Aceptable
1546,4308,Alerta
1677,3433,Alerta
2308,2671,Crítico
736,2054,Alerta
945,1202,Crítico
1301,4144,Aceptable
1652,2608,Crítico
423,1240,Aceptable
1108,2556,Alerta
2004,3478,Crítico
1787,1218,Crítico
1386,2517,Crítico
1183,1751,Crítico
900,2165,Alerta
1618,4352,Alerta
1092,3848,Aceptable
518,1651,Aceptable
2500,4238,Crítico
178,4869,Aceptable
2,4881,Aceptable
257,4624,Aceptable
2369,3383,Crítico
1520,1785,Crítico
1842,2649,Crítico
66,4358,Aceptable
403,2435,Aceptable
1950,4351,Alerta
238,2439,Aceptable
457,2036,Aceptable
2290,3158,Crítico
1672,1652,Crítico
2213,4872,Alerta
2273,1542,Crítico
1556,2546,Crítico
275,3454,Aceptable
848,3376,Aceptable
1705,1255,Crítico
1562,4096,Alerta
175,2784,Aceptable
815,1623,Crítico
2119,3632,Crítico
1148,4279,Aceptable
806,1817,Alerta
1699,4118,Alerta
138,1669,Aceptable
182,2866,Aceptable
344,4829,Aceptable
1273,2956,Alerta
1077,3335,Aceptable
2424,3346,Crítico
1496,4451,Aceptable
278,2374,Aceptable
1996,3327,Crítico
370,4181,Aceptable
274,3747,Aceptable
857,3808,Aceptable
668,3935,Aceptable
2382,1956,Crítico
2038,3477,Crítico
674,1185,Crítico
1126,4951,Aceptable
1444,4492,Aceptable
1259,1085,Crítico
1651,3427,Alerta
1798,3193,Crítico
1793,4067,Alerta
1308,1837,Crítico
1185,2190,Crítico
1720,1181,Crítico
2210,2579,Crítico
637,1478,Alerta
1157,4297,Aceptable
261,3814,Aceptable
482,3594,Aceptable
609,4551,Aceptable
756,2358,Aceptable
1520,3563,Alerta
1908,3419,Crítico
1786,1133,Crítico
765,3173,Aceptable
37,2956,Aceptable
1263,1131,Crítico
2295,2514,Crítico
2140,1885,Crítico
881,2728,Aceptable
2346,4514,Crítico
1177,4015,Aceptable
2005,3728,Crítico
1649,4727,Aceptable
224,1460,Aceptable
1330,1667,Crítico
2383,4520,Crítico
1937,3043,Crítico
1347,4079,Aceptable
1755,1824,Crítico
1366,3523,Alerta
1478,4738,Aceptable
2005,4583,Alerta
304,3010,Aceptable
2053,2969,Crítico
313,1554,Aceptable
106,3775,Aceptable
